match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jrue Holiday,Boston Celtics,Los Angeles Lakers,5.5,8.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,D'Angelo Russell,Los Angeles Lakers,Boston Celtics,5.5,2.55,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Kristaps Porzingis,Boston Celtics,Los Angeles Lakers,5.5,13,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Derrick White,Boston Celtics,Los Angeles Lakers,2.5,1.35,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jrue Holiday,Boston Celtics,Los Angeles Lakers,2.5,1.75,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jaylen Brown,Boston Celtics,Los Angeles Lakers,2.5,1.75,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Kristaps Porzingis,Boston Celtics,Los Angeles Lakers,2.5,2.05,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Taurean Prince,Los Angeles Lakers,Boston Celtics,2.5,2.05,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Rui Hachimura,Los Angeles Lakers,Boston Celtics,2.5,3.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Austin Reaves,Los Angeles Lakers,Boston Celtics,2.5,2.1,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,D'Angelo Russell,Los Angeles Lakers,Boston Celtics,2.5,1.15,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jayson Tatum,Boston Celtics,Los Angeles Lakers,2.5,1.3,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Christian Wood,Los Angeles Lakers,Boston Celtics,2.5,3.75,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Max Strus,Cleveland Cavaliers,Memphis Grizzlies,2.5,1.62,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Santi Aldama,Memphis Grizzlies,Cleveland Cavaliers,2.5,1.96,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Donovan Mitchell,Cleveland Cavaliers,Memphis Grizzlies,2.5,1.3,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Vince Williams Jr.,Memphis Grizzlies,Cleveland Cavaliers,2.5,1.58,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Jaren Jackson Jr.,Memphis Grizzlies,Cleveland Cavaliers,2.5,1.77,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Caris LeVert,Cleveland Cavaliers,Memphis Grizzlies,2.5,2.5,NA,Neds
