match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Nae'Qwan Tomlin,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,10,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,19.5,5.25,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Clingan,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,19.5,6.5,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Clingan,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,7.5,1.15,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,1.18,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Jaylon Tyson,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,2.85,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Toumani Camara,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,7.5,3.1,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Mitchell,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,4,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,De'Andre Hunter,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,5,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Lonzo Ball,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,6,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Nae'Qwan Tomlin,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,7.5,6.5,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Shaedon Sharpe,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,7.5,7,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Jerami Grant,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,7.5,7,NA,Dabble
