match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jalen Duren,Detroit Pistons,19.5,2.4,BetRight,56402431,Jalen Duren Over 19.5,1,304521190,Miami Heat,1.5,Jalen Duren Under 19.5,2,304521191
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tobias Harris,Detroit Pistons,11.5,1.46,BetRight,56402433,Tobias Harris Over 11.5,1,304521195,Miami Heat,2.63,Tobias Harris Under 11.5,2,304521194
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tobias Harris,Detroit Pistons,12.5,1.65,BetRight,56402434,Tobias Harris Over 12.5,1,304521197,Miami Heat,2.15,Tobias Harris Under 12.5,2,304521196
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tobias Harris,Detroit Pistons,13.5,1.86,BetRight,56402435,Tobias Harris Over 13.5,1,304521198,Miami Heat,1.88,Tobias Harris Under 13.5,2,304521199
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tobias Harris,Detroit Pistons,14.5,2.15,BetRight,56402438,Tobias Harris Over 14.5,1,304521206,Miami Heat,1.65,Tobias Harris Under 14.5,2,304521205
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Tobias Harris,Detroit Pistons,15.5,2.5,BetRight,56402439,Tobias Harris Over 15.5,1,304521207,Miami Heat,1.48,Tobias Harris Under 15.5,2,304521208
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Duncan Robinson,Detroit Pistons,8.5,1.46,BetRight,56402440,Duncan Robinson Over 8.5,1,304521209,Miami Heat,2.6,Duncan Robinson Under 8.5,2,304521210
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Duncan Robinson,Detroit Pistons,9.5,1.65,BetRight,56402441,Duncan Robinson Over 9.5,1,304521211,Miami Heat,2.15,Duncan Robinson Under 9.5,2,304521212
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Duncan Robinson,Detroit Pistons,10.5,1.86,BetRight,56402442,Duncan Robinson Over 10.5,1,304521214,Miami Heat,1.91,Duncan Robinson Under 10.5,2,304521213
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Duncan Robinson,Detroit Pistons,11.5,2.1,BetRight,56402443,Duncan Robinson Over 11.5,1,304521216,Miami Heat,1.68,Duncan Robinson Under 11.5,2,304521215
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Duncan Robinson,Detroit Pistons,12.5,2.5,BetRight,56402444,Duncan Robinson Over 12.5,1,304521217,Miami Heat,1.5,Duncan Robinson Under 12.5,2,304521218
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jaime Jaquez Jr.,Miami Heat,13.5,1.5,BetRight,56405175,Jaime Jaquez Jr. Over 13.5,1,304531572,Detroit Pistons,2.4,Jaime Jaquez Jr. Under 13.5,2,304531571
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jaime Jaquez Jr.,Miami Heat,14.5,1.7,BetRight,56405176,Jaime Jaquez Jr. Over 14.5,1,304531574,Detroit Pistons,2.1,Jaime Jaquez Jr. Under 14.5,2,304531573
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jaime Jaquez Jr.,Miami Heat,15.5,1.92,BetRight,56405177,Jaime Jaquez Jr. Over 15.5,1,304531576,Detroit Pistons,1.83,Jaime Jaquez Jr. Under 15.5,2,304531575
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jaime Jaquez Jr.,Miami Heat,16.5,2.2,BetRight,56405178,Jaime Jaquez Jr. Over 16.5,1,304531577,Detroit Pistons,1.62,Jaime Jaquez Jr. Under 16.5,2,304531578
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Kel'el Ware,Miami Heat,10.5,1.4,BetRight,56414740,Kel'El Ware Over 10.5,1,304569552,Detroit Pistons,2.8,Kel'El Ware Under 10.5,2,304569553
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Kel'el Ware,Miami Heat,11.5,1.55,BetRight,56414741,Kel'El Ware Over 11.5,1,304569554,Detroit Pistons,2.38,Kel'El Ware Under 11.5,2,304569555
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Kel'el Ware,Miami Heat,12.5,1.75,BetRight,56414742,Kel'El Ware Over 12.5,1,304569556,Detroit Pistons,2,Kel'El Ware Under 12.5,2,304569557
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Kel'el Ware,Miami Heat,13.5,2,BetRight,56414743,Kel'El Ware Over 13.5,1,304569558,Detroit Pistons,1.75,Kel'El Ware Under 13.5,2,304569559
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Kel'el Ware,Miami Heat,14.5,2.3,BetRight,56414744,Kel'El Ware Over 14.5,1,304569560,Detroit Pistons,1.55,Kel'El Ware Under 14.5,2,304569561
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jalen Duren,Detroit Pistons,15.5,1.53,BetRight,56419363,Jalen Duren Over 15.5,1,304587812,Miami Heat,2.4,Jalen Duren Under 15.5,2,304587813
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Bam Adebayo,Miami Heat,22.5,2.4,BetRight,56419920,Bam Adebayo Over 22.5,1,304589792,Detroit Pistons,1.53,Bam Adebayo Under 22.5,2,304589793
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Ron Holland II,NA,6.5,1.45,BetRight,56420614,Ron Holland II Over 6.5,1,304592351,NA,2.63,Ron Holland II Under 6.5,2,304592352
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Ron Holland II,NA,7.5,1.67,BetRight,56420615,Ron Holland II Over 7.5,1,304592354,NA,2.15,Ron Holland II Under 7.5,2,304592353
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Ron Holland II,NA,8.5,1.98,BetRight,56420616,Ron Holland II Over 8.5,1,304592356,NA,1.78,Ron Holland II Under 8.5,2,304592355
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Ron Holland II,NA,9.5,2.4,BetRight,56420617,Ron Holland II Over 9.5,1,304592357,NA,1.55,Ron Holland II Under 9.5,2,304592358
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Ron Holland II,NA,10.5,2.9,BetRight,56420618,Ron Holland II Over 10.5,1,304592359,NA,1.38,Ron Holland II Under 10.5,2,304592360
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Daniss Jenkins,Detroit Pistons,7.5,1.53,BetRight,56420619,Daniss Jenkins Over 7.5,1,304592362,Miami Heat,2.4,Daniss Jenkins Under 7.5,2,304592361
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Daniss Jenkins,Detroit Pistons,8.5,1.78,BetRight,56420620,Daniss Jenkins Over 8.5,1,304592364,Miami Heat,2,Daniss Jenkins Under 8.5,2,304592363
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Daniss Jenkins,Detroit Pistons,9.5,2.05,BetRight,56420621,Daniss Jenkins Over 9.5,1,304592366,Miami Heat,1.7,Daniss Jenkins Under 9.5,2,304592365
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Daniss Jenkins,Detroit Pistons,10.5,2.5,BetRight,56420622,Daniss Jenkins Over 10.5,1,304592367,Miami Heat,1.5,Daniss Jenkins Under 10.5,2,304592368
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Daniss Jenkins,Detroit Pistons,6.5,1.36,BetRight,56421635,Daniss Jenkins Over 6.5,1,304597557,Miami Heat,3,Daniss Jenkins Under 6.5,2,304597558
Miami Heat v Detroit Pistons,Miami Heat,Detroit Pistons,Player Points,Jaime Jaquez Jr.,Miami Heat,17.5,2.63,BetRight,56422813,Jaime Jaquez Jr. Over 17.5,1,304604552,Detroit Pistons,1.46,Jaime Jaquez Jr. Under 17.5,2,304604551
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Saddiq Bey,New Orleans Pelicans,16.5,1.5,BetRight,56406739,Saddiq Bey Over 16.5,1,304537497,Washington Wizards,2.4,Saddiq Bey Under 16.5,2,304537496
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Saddiq Bey,New Orleans Pelicans,17.5,1.68,BetRight,56406740,Saddiq Bey Over 17.5,1,304537498,Washington Wizards,2.1,Saddiq Bey Under 17.5,2,304537499
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Saddiq Bey,New Orleans Pelicans,18.5,1.88,BetRight,56406741,Saddiq Bey Over 18.5,1,304537500,Washington Wizards,1.88,Saddiq Bey Under 18.5,2,304537501
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Saddiq Bey,New Orleans Pelicans,19.5,2.1,BetRight,56406742,Saddiq Bey Over 19.5,1,304537503,Washington Wizards,1.7,Saddiq Bey Under 19.5,2,304537502
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Saddiq Bey,New Orleans Pelicans,20.5,2.4,BetRight,56406743,Saddiq Bey Over 20.5,1,304537505,Washington Wizards,1.53,Saddiq Bey Under 20.5,2,304537504
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Herb Jones,NA,6.5,1.38,BetRight,56406744,Herb Jones Over 6.5,1,304537506,NA,2.9,Herb Jones Under 6.5,2,304537507
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Herb Jones,NA,7.5,1.55,BetRight,56406745,Herb Jones Over 7.5,1,304537508,NA,2.38,Herb Jones Under 7.5,2,304537509
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Herb Jones,NA,8.5,1.78,BetRight,56406746,Herb Jones Over 8.5,1,304537511,NA,1.98,Herb Jones Under 8.5,2,304537510
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Herb Jones,NA,9.5,2.05,BetRight,56406747,Herb Jones Over 9.5,1,304537513,NA,1.7,Herb Jones Under 9.5,2,304537512
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Herb Jones,NA,10.5,2.4,BetRight,56406748,Herb Jones Over 10.5,1,304537515,NA,1.5,Herb Jones Under 10.5,2,304537514
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trey Murphy III,New Orleans Pelicans,19.5,1.53,BetRight,56406749,Trey Murphy III Over 19.5,1,304537516,Washington Wizards,2.4,Trey Murphy III Under 19.5,2,304537517
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trey Murphy III,New Orleans Pelicans,20.5,1.68,BetRight,56406750,Trey Murphy III Over 20.5,1,304537519,Washington Wizards,2.1,Trey Murphy III Under 20.5,2,304537518
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trey Murphy III,New Orleans Pelicans,21.5,1.86,BetRight,56406751,Trey Murphy III Over 21.5,1,304537521,Washington Wizards,1.9,Trey Murphy III Under 21.5,2,304537520
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trey Murphy III,New Orleans Pelicans,22.5,2.05,BetRight,56406752,Trey Murphy III Over 22.5,1,304537523,Washington Wizards,1.7,Trey Murphy III Under 22.5,2,304537522
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trey Murphy III,New Orleans Pelicans,23.5,2.3,BetRight,56406753,Trey Murphy III Over 23.5,1,304537524,Washington Wizards,1.57,Trey Murphy III Under 23.5,2,304537525
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Dejounte Murray,New Orleans Pelicans,14.5,1.48,BetRight,56406755,Dejounte Murray Over 14.5,1,304537529,Washington Wizards,2.5,Dejounte Murray Under 14.5,2,304537528
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Dejounte Murray,New Orleans Pelicans,15.5,1.62,BetRight,56406756,Dejounte Murray Over 15.5,1,304537531,Washington Wizards,2.2,Dejounte Murray Under 15.5,2,304537530
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Dejounte Murray,New Orleans Pelicans,16.5,1.86,BetRight,56406757,Dejounte Murray Over 16.5,1,304537533,Washington Wizards,1.91,Dejounte Murray Under 16.5,2,304537532
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Dejounte Murray,New Orleans Pelicans,17.5,2.1,BetRight,56406758,Dejounte Murray Over 17.5,1,304537535,Washington Wizards,1.7,Dejounte Murray Under 17.5,2,304537534
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Derik Queen,New Orleans Pelicans,7.5,1.42,BetRight,56406759,Derik Queen Over 7.5,1,304537536,Washington Wizards,2.75,Derik Queen Under 7.5,2,304537537
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Derik Queen,New Orleans Pelicans,8.5,1.6,BetRight,56406760,Derik Queen Over 8.5,1,304537538,Washington Wizards,2.25,Derik Queen Under 8.5,2,304537539
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Derik Queen,New Orleans Pelicans,9.5,1.86,BetRight,56406761,Derik Queen Over 9.5,1,304537541,Washington Wizards,1.9,Derik Queen Under 9.5,2,304537540
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Derik Queen,New Orleans Pelicans,10.5,2.2,BetRight,56406762,Derik Queen Over 10.5,1,304537543,Washington Wizards,1.65,Derik Queen Under 10.5,2,304537542
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Derik Queen,New Orleans Pelicans,11.5,2.63,BetRight,56406763,Derik Queen Over 11.5,1,304537544,Washington Wizards,1.46,Derik Queen Under 11.5,2,304537545
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Zion Williamson,New Orleans Pelicans,20.5,1.6,BetRight,56406765,Zion Williamson Over 20.5,1,304537549,Washington Wizards,2.25,Zion Williamson Under 20.5,2,304537548
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Zion Williamson,New Orleans Pelicans,21.5,1.75,BetRight,56406766,Zion Williamson Over 21.5,1,304537551,Washington Wizards,2,Zion Williamson Under 21.5,2,304537550
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Zion Williamson,New Orleans Pelicans,22.5,1.96,BetRight,56406767,Zion Williamson Over 22.5,1,304537552,Washington Wizards,1.8,Zion Williamson Under 22.5,2,304537553
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Zion Williamson,New Orleans Pelicans,23.5,2.2,BetRight,56406768,Zion Williamson Over 23.5,1,304537554,Washington Wizards,1.62,Zion Williamson Under 23.5,2,304537555
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Bilal Coulibaly,Washington Wizards,9.5,1.38,BetRight,56406769,Bilal Coulibaly Over 9.5,1,304537556,New Orleans Pelicans,2.9,Bilal Coulibaly Under 9.5,2,304537557
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Bilal Coulibaly,Washington Wizards,10.5,1.55,BetRight,56406770,Bilal Coulibaly Over 10.5,1,304537559,New Orleans Pelicans,2.38,Bilal Coulibaly Under 10.5,2,304537558
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Bilal Coulibaly,Washington Wizards,11.5,1.75,BetRight,56406771,Bilal Coulibaly Over 11.5,1,304537561,New Orleans Pelicans,2,Bilal Coulibaly Under 11.5,2,304537560
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Bilal Coulibaly,Washington Wizards,12.5,2.05,BetRight,56406772,Bilal Coulibaly Over 12.5,1,304537562,New Orleans Pelicans,1.73,Bilal Coulibaly Under 12.5,2,304537563
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Bilal Coulibaly,Washington Wizards,13.5,2.4,BetRight,56406773,Bilal Coulibaly Over 13.5,1,304537564,New Orleans Pelicans,1.53,Bilal Coulibaly Under 13.5,2,304537565
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Tre Johnson,Washington Wizards,10.5,1.46,BetRight,56406774,Tre Johnson Over 10.5,1,304537566,New Orleans Pelicans,2.63,Tre Johnson Under 10.5,2,304537567
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Tre Johnson,Washington Wizards,11.5,1.62,BetRight,56406775,Tre Johnson Over 11.5,1,304537569,New Orleans Pelicans,2.2,Tre Johnson Under 11.5,2,304537568
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Tre Johnson,Washington Wizards,12.5,1.86,BetRight,56406776,Tre Johnson Over 12.5,1,304537571,New Orleans Pelicans,1.88,Tre Johnson Under 12.5,2,304537570
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Tre Johnson,Washington Wizards,13.5,2.15,BetRight,56406777,Tre Johnson Over 13.5,1,304537572,New Orleans Pelicans,1.65,Tre Johnson Under 13.5,2,304537573
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Tre Johnson,Washington Wizards,14.5,2.5,BetRight,56406778,Tre Johnson Over 14.5,1,304537574,New Orleans Pelicans,1.5,Tre Johnson Under 14.5,2,304537575
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Alex Sarr,Washington Wizards,10.5,1.38,BetRight,56406779,Alexandre Sarr Over 10.5,1,304537577,New Orleans Pelicans,2.9,Alexandre Sarr Under 10.5,2,304537576
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Alex Sarr,Washington Wizards,11.5,1.53,BetRight,56406780,Alexandre Sarr Over 11.5,1,304537579,New Orleans Pelicans,2.4,Alexandre Sarr Under 11.5,2,304537578
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Alex Sarr,Washington Wizards,12.5,1.73,BetRight,56406781,Alexandre Sarr Over 12.5,1,304537580,New Orleans Pelicans,2,Alexandre Sarr Under 12.5,2,304537581
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Alex Sarr,Washington Wizards,13.5,2,BetRight,56406782,Alexandre Sarr Over 13.5,1,304537582,New Orleans Pelicans,1.75,Alexandre Sarr Under 13.5,2,304537583
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Alex Sarr,Washington Wizards,14.5,2.38,BetRight,56406783,Alexandre Sarr Over 14.5,1,304537585,New Orleans Pelicans,1.55,Alexandre Sarr Under 14.5,2,304537584
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trae Young,Washington Wizards,12.5,1.46,BetRight,56406784,Trae Young Over 12.5,1,304537587,New Orleans Pelicans,2.63,Trae Young Under 12.5,2,304537586
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trae Young,Washington Wizards,13.5,1.62,BetRight,56406785,Trae Young Over 13.5,1,304537589,New Orleans Pelicans,2.2,Trae Young Under 13.5,2,304537588
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trae Young,Washington Wizards,14.5,1.83,BetRight,56406786,Trae Young Over 14.5,1,304537590,New Orleans Pelicans,1.92,Trae Young Under 14.5,2,304537591
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trae Young,Washington Wizards,15.5,2.1,BetRight,56406787,Trae Young Over 15.5,1,304537592,New Orleans Pelicans,1.68,Trae Young Under 15.5,2,304537593
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Trae Young,Washington Wizards,16.5,2.4,BetRight,56406788,Trae Young Over 16.5,1,304537594,New Orleans Pelicans,1.5,Trae Young Under 16.5,2,304537595
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Zion Williamson,New Orleans Pelicans,24.5,2.5,BetRight,56407380,Zion Williamson Over 24.5,1,304540233,Washington Wizards,1.5,Zion Williamson Under 24.5,2,304540234
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Will Riley,Washington Wizards,11.5,1.5,BetRight,56407382,Will Riley Over 11.5,1,304540238,New Orleans Pelicans,2.5,Will Riley Under 11.5,2,304540237
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Will Riley,Washington Wizards,12.5,1.7,BetRight,56407383,Will Riley Over 12.5,1,304540239,New Orleans Pelicans,2.1,Will Riley Under 12.5,2,304540240
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Will Riley,Washington Wizards,13.5,1.94,BetRight,56407384,Will Riley Over 13.5,1,304540241,New Orleans Pelicans,1.83,Will Riley Under 13.5,2,304540242
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Will Riley,Washington Wizards,14.5,2.2,BetRight,56407385,Will Riley Over 14.5,1,304540244,New Orleans Pelicans,1.62,Will Riley Under 14.5,2,304540243
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Will Riley,Washington Wizards,15.5,2.63,BetRight,56407386,Will Riley Over 15.5,1,304540246,New Orleans Pelicans,1.46,Will Riley Under 15.5,2,304540245
New Orleans Pelicans v Washington Wizards,New Orleans Pelicans,Washington Wizards,Player Points,Dejounte Murray,New Orleans Pelicans,18.5,2.4,BetRight,56421183,Dejounte Murray Over 18.5,1,304595083,Washington Wizards,1.53,Dejounte Murray Under 18.5,2,304595084
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Julian Champagnie,San Antonio Spurs,8.5,1.5,BetRight,56408797,Julian Champagnie Over 8.5,1,304546600,Houston Rockets,2.5,Julian Champagnie Under 8.5,2,304546601
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Julian Champagnie,San Antonio Spurs,9.5,1.7,BetRight,56408799,Julian Champagnie Over 9.5,1,304546605,Houston Rockets,2.1,Julian Champagnie Under 9.5,2,304546604
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Julian Champagnie,San Antonio Spurs,10.5,1.94,BetRight,56408800,Julian Champagnie Over 10.5,1,304546607,Houston Rockets,1.83,Julian Champagnie Under 10.5,2,304546606
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Julian Champagnie,San Antonio Spurs,11.5,2.25,BetRight,56408801,Julian Champagnie Over 11.5,1,304546609,Houston Rockets,1.62,Julian Champagnie Under 11.5,2,304546608
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Julian Champagnie,San Antonio Spurs,12.5,2.63,BetRight,56408802,Julian Champagnie Over 12.5,1,304546610,Houston Rockets,1.45,Julian Champagnie Under 12.5,2,304546611
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,De'Aaron Fox,San Antonio Spurs,15.5,1.55,BetRight,56408804,De'Aaron Fox Over 15.5,1,304546615,Houston Rockets,2.38,De'Aaron Fox Under 15.5,2,304546614
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,De'Aaron Fox,San Antonio Spurs,16.5,1.7,BetRight,56408805,De'Aaron Fox Over 16.5,1,304546617,Houston Rockets,2.05,De'Aaron Fox Under 16.5,2,304546616
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,De'Aaron Fox,San Antonio Spurs,17.5,1.94,BetRight,56408806,De'Aaron Fox Over 17.5,1,304546619,Houston Rockets,1.83,De'Aaron Fox Under 17.5,2,304546618
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,De'Aaron Fox,San Antonio Spurs,18.5,2.2,BetRight,56408807,De'Aaron Fox Over 18.5,1,304546620,Houston Rockets,1.62,De'Aaron Fox Under 18.5,2,304546621
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Victor Wembanyama,San Antonio Spurs,22.5,1.53,BetRight,56408808,Victor Wembanyama Over 22.5,1,304546622,Houston Rockets,2.4,Victor Wembanyama Under 22.5,2,304546623
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Victor Wembanyama,San Antonio Spurs,23.5,1.65,BetRight,56408809,Victor Wembanyama Over 23.5,1,304546625,Houston Rockets,2.15,Victor Wembanyama Under 23.5,2,304546624
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Victor Wembanyama,San Antonio Spurs,24.5,1.83,BetRight,56408810,Victor Wembanyama Over 24.5,1,304546627,Houston Rockets,1.92,Victor Wembanyama Under 24.5,2,304546626
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Victor Wembanyama,San Antonio Spurs,25.5,2.05,BetRight,56408811,Victor Wembanyama Over 25.5,1,304546628,Houston Rockets,1.73,Victor Wembanyama Under 25.5,2,304546629
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Victor Wembanyama,San Antonio Spurs,26.5,2.3,BetRight,56408812,Victor Wembanyama Over 26.5,1,304546631,Houston Rockets,1.57,Victor Wembanyama Under 26.5,2,304546630
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Tari Eason,Houston Rockets,8.5,1.48,BetRight,56408813,Tari Eason Over 8.5,1,304546633,San Antonio Spurs,2.5,Tari Eason Under 8.5,2,304546632
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Tari Eason,Houston Rockets,9.5,1.7,BetRight,56408814,Tari Eason Over 9.5,1,304546635,San Antonio Spurs,2.1,Tari Eason Under 9.5,2,304546634
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Tari Eason,Houston Rockets,10.5,1.96,BetRight,56408815,Tari Eason Over 10.5,1,304546636,San Antonio Spurs,1.8,Tari Eason Under 10.5,2,304546637
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Tari Eason,Houston Rockets,11.5,2.3,BetRight,56408816,Tari Eason Over 11.5,1,304546660,San Antonio Spurs,1.57,Tari Eason Under 11.5,2,304546661
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Tari Eason,Houston Rockets,12.5,2.75,BetRight,56408828,Tari Eason Over 12.5,1,304546663,San Antonio Spurs,1.42,Tari Eason Under 12.5,2,304546662
San Antonio Spurs v Houston Rockets,San Antonio Spurs,Houston Rockets,Player Points,Alperen Sengün,NA,16.5,1.55,BetRight,56408829,Alperen Sengün Over 16.5,1,304546664,NA,2.4,Alperen Sengün Under 16.5,2,304546665
