gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn
0022300585,1610612753.0,Orlando,Magic,ORL,magic,240:00,14.0,18.0,12.0,42.0,21.0,24.0,13.0,46.0,5.0,5.0,23.0,23.0
0022300585,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,21.0,24.0,13.0,46.0,14.0,18.0,12.0,42.0,5.0,5.0,23.0,23.0
0022300587,1610612748.0,Miami,Heat,MIA,heat,240:00,19.0,14.0,9.0,46.0,22.0,17.0,9.0,42.0,2.0,2.0,17.0,20.0
0022300587,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,22.0,17.0,9.0,42.0,19.0,14.0,9.0,46.0,2.0,2.0,20.0,17.0
0022300592,1610612765.0,Detroit,Pistons,DET,pistons,240:00,13.0,16.0,15.0,40.0,12.0,8.0,17.0,58.0,2.0,6.0,30.0,18.0
0022300592,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,12.0,8.0,17.0,58.0,13.0,16.0,15.0,40.0,6.0,2.0,18.0,30.0
0022300596,1610612752.0,New York,Knicks,NYK,knicks,240:00,12.0,16.0,11.0,64.0,29.0,7.0,23.0,50.0,7.0,5.0,20.0,18.0
0022300596,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,29.0,7.0,23.0,50.0,12.0,16.0,11.0,64.0,5.0,7.0,18.0,20.0
0022300588,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,14.0,17.0,10.0,48.0,10.0,9.0,14.0,42.0,5.0,3.0,16.0,17.0
0022300588,1610612756.0,Phoenix,Suns,PHX,suns,240:00,10.0,9.0,14.0,42.0,14.0,17.0,10.0,48.0,3.0,5.0,17.0,16.0
0022300593,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,10.0,8.0,15.0,42.0,22.0,3.0,8.0,52.0,7.0,6.0,20.0,12.0
0022300593,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,22.0,3.0,8.0,52.0,10.0,8.0,15.0,42.0,6.0,7.0,12.0,20.0
0022300595,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,21.0,4.0,11.0,44.0,12.0,6.0,10.0,44.0,4.0,6.0,15.0,16.0
0022300595,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,12.0,6.0,10.0,44.0,21.0,4.0,11.0,44.0,6.0,4.0,16.0,15.0
0022300590,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,18.0,14.0,7.0,66.0,12.0,11.0,17.0,26.0,11.0,6.0,21.0,26.0
0022300590,1610612754.0,Indiana,Pacers,IND,pacers,240:00,12.0,11.0,17.0,26.0,18.0,14.0,7.0,66.0,6.0,11.0,26.0,21.0
0022300586,1610612738.0,Boston,Celtics,BOS,celtics,240:00,17.0,12.0,13.0,40.0,2.0,15.0,4.0,36.0,2.0,3.0,17.0,13.0
0022300586,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,2.0,15.0,4.0,36.0,17.0,12.0,13.0,40.0,3.0,2.0,13.0,17.0
0022300597,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,15.0,17.0,18.0,52.0,7.0,4.0,5.0,34.0,5.0,4.0,18.0,13.0
0022300597,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,7.0,4.0,5.0,34.0,15.0,17.0,18.0,52.0,4.0,5.0,13.0,18.0
0022300599,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,8.0,16.0,4.0,32.0,28.0,2.0,15.0,36.0,7.0,4.0,26.0,20.0
0022300599,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,28.0,2.0,15.0,36.0,8.0,16.0,4.0,32.0,4.0,7.0,20.0,26.0
0022300591,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,15.0,8.0,23.0,48.0,15.0,14.0,16.0,56.0,3.0,4.0,11.0,17.0
0022300591,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,15.0,14.0,16.0,56.0,15.0,8.0,23.0,48.0,4.0,3.0,17.0,11.0
0022300584,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,24.0,15.0,9.0,58.0,20.0,9.0,22.0,56.0,4.0,3.0,16.0,17.0
0022300584,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,20.0,9.0,22.0,56.0,24.0,15.0,9.0,58.0,3.0,4.0,17.0,16.0
0022300598,1610612745.0,Houston,Rockets,HOU,rockets,265:00,24.0,25.0,19.0,64.0,9.0,19.0,10.0,66.0,10.0,8.0,22.0,24.0
0022300598,1610612762.0,Utah,Jazz,UTA,jazz,265:00,9.0,19.0,10.0,66.0,24.0,25.0,19.0,64.0,8.0,10.0,24.0,22.0
0022300605,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,23.0,18.0,35.0,60.0,15.0,15.0,8.0,58.0,6.0,5.0,18.0,21.0
0022300605,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,15.0,15.0,8.0,58.0,23.0,18.0,35.0,60.0,5.0,6.0,21.0,18.0
0022300603,1610612745.0,Houston,Rockets,HOU,rockets,240:00,14.0,10.0,16.0,60.0,10.0,23.0,15.0,42.0,3.0,12.0,17.0,17.0
0022300603,1610612738.0,Boston,Celtics,BOS,celtics,240:00,10.0,23.0,15.0,42.0,14.0,10.0,16.0,60.0,12.0,3.0,17.0,17.0
0022300602,1610612764.0,Washington,Wizards,WAS,wizards,240:00,20.0,16.0,13.0,56.0,18.0,16.0,21.0,58.0,9.0,11.0,23.0,16.0
0022300602,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,18.0,16.0,21.0,58.0,20.0,16.0,13.0,56.0,11.0,9.0,16.0,23.0
0022300604,1610612756.0,Phoenix,Suns,PHX,suns,240:00,17.0,10.0,20.0,64.0,22.0,14.0,15.0,48.0,5.0,4.0,24.0,20.0
0022300604,1610612754.0,Indiana,Pacers,IND,pacers,240:00,22.0,14.0,15.0,48.0,17.0,10.0,20.0,64.0,4.0,5.0,20.0,24.0
0022300600,1610612746.0,LA,Clippers,LAC,clippers,240:00,20.0,17.0,23.0,54.0,9.0,9.0,19.0,52.0,5.0,5.0,18.0,21.0
0022300600,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,9.0,9.0,19.0,52.0,20.0,17.0,23.0,54.0,5.0,5.0,21.0,18.0
0022300601,1610612753.0,Orlando,Magic,ORL,magic,240:00,29.0,23.0,12.0,54.0,15.0,10.0,7.0,36.0,5.0,1.0,16.0,22.0
0022300601,1610612748.0,Miami,Heat,MIA,heat,240:00,15.0,10.0,7.0,36.0,29.0,23.0,12.0,54.0,1.0,5.0,22.0,16.0
<<<<<<< HEAD,,,,,,,,,,,,,,,,,,
=======,,,,,,,,,,,,,,,,,,
0022300610,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,19.0,16.0,9.0,50.0,18.0,8.0,17.0,58.0,1.0,4.0,15.0,20.0
0022300610,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,18.0,8.0,17.0,58.0,19.0,16.0,9.0,50.0,4.0,1.0,20.0,15.0
0022300611,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,6.0,10.0,18.0,50.0,10.0,11.0,15.0,44.0,4.0,8.0,20.0,20.0
0022300611,1610612738.0,Boston,Celtics,BOS,celtics,240:00,10.0,11.0,15.0,44.0,6.0,10.0,18.0,50.0,8.0,4.0,20.0,20.0
0022300608,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,10.0,22.0,13.0,70.0,8.0,15.0,20.0,58.0,3.0,3.0,20.0,22.0
0022300608,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,8.0,15.0,20.0,58.0,10.0,22.0,13.0,70.0,3.0,3.0,22.0,20.0
>>>>>>> f7dd391e06f29a8e5aa3f0d38cf8c32ee6aeacd5,,,,,,,,,,,,,,,,,,
0022300612,1610612756.0,Phoenix,Suns,PHX,suns,240:00,22.0,9.0,6.0,46.0,10.0,17.0,15.0,52.0,5.0,4.0,13.0,18.0
0022300612,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,10.0,17.0,15.0,52.0,22.0,9.0,6.0,46.0,4.0,5.0,18.0,13.0
0022300609,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,17.0,16.0,16.0,50.0,15.0,17.0,19.0,58.0,8.0,8.0,14.0,15.0
0022300609,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,15.0,17.0,19.0,58.0,17.0,16.0,16.0,50.0,8.0,8.0,15.0,14.0
0022300606,1610612765.0,Detroit,Pistons,DET,pistons,240:00,6.0,9.0,9.0,54.0,13.0,18.0,17.0,50.0,9.0,8.0,25.0,22.0
0022300606,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,13.0,18.0,17.0,50.0,6.0,9.0,9.0,54.0,8.0,9.0,22.0,25.0
<<<<<<< HEAD,,,,,,,,,,,,,,,,,,
0022300610,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,19.0,16.0,9.0,50.0,18.0,8.0,17.0,58.0,1.0,4.0,15.0,20.0
0022300610,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,18.0,8.0,17.0,58.0,19.0,16.0,9.0,50.0,4.0,1.0,20.0,15.0
0022300608,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,10.0,22.0,13.0,70.0,8.0,15.0,20.0,58.0,3.0,3.0,20.0,22.0
0022300608,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,8.0,15.0,20.0,58.0,10.0,22.0,13.0,70.0,3.0,3.0,22.0,20.0
0022300613,1610612758.0,Sacramento,Kings,SAC,kings,240:00,13.0,9.0,15.0,56.0,10.0,16.0,7.0,40.0,2.0,7.0,21.0,19.0
0022300613,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,10.0,16.0,7.0,40.0,13.0,9.0,15.0,56.0,7.0,2.0,19.0,21.0
0022300611,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,6.0,10.0,18.0,50.0,10.0,11.0,15.0,44.0,4.0,8.0,20.0,20.0
0022300611,1610612738.0,Boston,Celtics,BOS,celtics,240:00,10.0,11.0,15.0,44.0,6.0,10.0,18.0,50.0,8.0,4.0,20.0,20.0
0022300607,1610612753.0,Orlando,Magic,ORL,magic,240:00,18.0,12.0,7.0,34.0,22.0,9.0,16.0,40.0,0.0,4.0,17.0,20.0
0022300607,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,22.0,9.0,16.0,40.0,18.0,12.0,7.0,34.0,4.0,0.0,20.0,17.0
=======,,,,,,,,,,,,,,,,,,
0022300607,1610612753.0,Orlando,Magic,ORL,magic,240:00,18.0,12.0,7.0,34.0,22.0,9.0,16.0,40.0,0.0,4.0,17.0,20.0
0022300607,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,22.0,9.0,16.0,40.0,18.0,12.0,7.0,34.0,4.0,0.0,20.0,17.0
0022300613,1610612758.0,Sacramento,Kings,SAC,kings,240:00,13.0,9.0,15.0,56.0,10.0,16.0,7.0,40.0,2.0,7.0,21.0,19.0
0022300613,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,10.0,16.0,7.0,40.0,13.0,9.0,15.0,56.0,7.0,2.0,19.0,21.0
>>>>>>> f7dd391e06f29a8e5aa3f0d38cf8c32ee6aeacd5,,,,,,,,,,,,,,,,,,
0022300615,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,16.0,17.0,6.0,44.0,12.0,18.0,8.0,58.0,5.0,8.0,19.0,13.0
0022300615,1610612752.0,New York,Knicks,NYK,knicks,240:00,12.0,18.0,8.0,58.0,16.0,17.0,6.0,44.0,8.0,5.0,13.0,19.0
0022300618,1610612746.0,LA,Clippers,LAC,clippers,240:00,18.0,3.0,22.0,68.0,22.0,18.0,18.0,60.0,5.0,9.0,17.0,15.0
0022300618,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,22.0,18.0,18.0,60.0,18.0,3.0,22.0,68.0,9.0,5.0,15.0,17.0
0022300614,1610612754.0,Indiana,Pacers,IND,pacers,240:00,16.0,10.0,4.0,60.0,9.0,10.0,18.0,50.0,1.0,9.0,16.0,17.0
0022300614,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,9.0,10.0,18.0,50.0,16.0,10.0,4.0,60.0,9.0,1.0,17.0,16.0
0022300616,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,9.0,28.0,35.0,60.0,13.0,10.0,16.0,60.0,4.0,8.0,24.0,15.0
0022300616,1610612762.0,Utah,Jazz,UTA,jazz,240:00,13.0,10.0,16.0,60.0,9.0,28.0,35.0,60.0,8.0,4.0,15.0,24.0
0022300617,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,19.0,8.0,13.0,64.0,22.0,12.0,12.0,32.0,10.0,6.0,18.0,19.0
0022300617,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,22.0,12.0,12.0,32.0,19.0,8.0,13.0,64.0,6.0,10.0,19.0,18.0
0022300626,1610612744.0,Golden State,Warriors,GSW,warriors,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300626,1610612737.0,Atlanta,Hawks,ATL,hawks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300622,1610612759.0,San Antonio,Spurs,SAS,spurs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300622,1610612760.0,Oklahoma City,Thunder,OKC,thunder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300625,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,18.0,11.0,6.0,48.0,21.0,12.0,24.0,58.0,3.0,4.0,16.0,20.0
0022300625,1610612756.0,Phoenix,Suns,PHX,suns,240:00,21.0,12.0,24.0,58.0,18.0,11.0,6.0,48.0,4.0,3.0,20.0,16.0
0022300623,1610612745.0,Houston,Rockets,HOU,rockets,265:00,18.0,12.0,28.0,62.0,10.0,23.0,11.0,52.0,6.0,4.0,19.0,18.0
0022300623,1610612757.0,Portland,Trail Blazers,POR,blazers,265:00,10.0,23.0,11.0,52.0,18.0,12.0,28.0,62.0,4.0,6.0,18.0,19.0
0022300620,1610612764.0,Washington,Wizards,WAS,wizards,240:00,4.0,9.0,14.0,50.0,32.0,19.0,17.0,60.0,3.0,7.0,22.0,22.0
0022300620,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,32.0,19.0,17.0,60.0,4.0,9.0,14.0,50.0,7.0,3.0,22.0,22.0
0022300619,1610612765.0,Detroit,Pistons,DET,pistons,240:00,12.0,12.0,13.0,54.0,14.0,10.0,13.0,40.0,0.0,5.0,17.0,22.0
0022300619,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,14.0,10.0,13.0,40.0,12.0,12.0,13.0,54.0,5.0,0.0,22.0,17.0
0022300624,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,16.0,14.0,20.0,54.0,10.0,14.0,14.0,56.0,3.0,2.0,16.0,18.0
0022300624,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,10.0,14.0,14.0,56.0,16.0,14.0,20.0,54.0,2.0,3.0,18.0,16.0
0022300621,1610612748.0,Miami,Heat,MIA,heat,240:00,14.0,6.0,13.0,42.0,24.0,11.0,22.0,34.0,9.0,6.0,17.0,19.0
0022300621,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,24.0,11.0,22.0,34.0,14.0,6.0,13.0,42.0,6.0,9.0,19.0,17.0
0022300632,1610612744.0,Golden State,Warriors,GSW,warriors,240:00,11.0,16.0,12.0,52.0,12.0,15.0,18.0,40.0,3.0,5.0,19.0,21.0
0022300632,1610612758.0,Sacramento,Kings,SAC,kings,240:00,12.0,15.0,18.0,40.0,11.0,16.0,12.0,52.0,5.0,3.0,21.0,19.0
0022300630,1610612748.0,Miami,Heat,MIA,heat,240:00,12.0,13.0,15.0,42.0,7.0,12.0,14.0,44.0,1.0,5.0,12.0,10.0
0022300630,1610612738.0,Boston,Celtics,BOS,celtics,240:00,7.0,12.0,14.0,44.0,12.0,13.0,15.0,42.0,5.0,1.0,10.0,12.0
0022300633,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,26.0,4.0,12.0,58.0,20.0,18.0,19.0,54.0,4.0,6.0,21.0,18.0
0022300633,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,20.0,18.0,19.0,54.0,26.0,4.0,12.0,58.0,6.0,4.0,18.0,21.0
0022300631,1610612752.0,New York,Knicks,NYK,knicks,240:00,26.0,22.0,23.0,58.0,5.0,13.0,5.0,46.0,3.0,2.0,14.0,20.0
0022300631,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,5.0,13.0,5.0,46.0,26.0,22.0,23.0,58.0,2.0,3.0,20.0,14.0
0022300628,1610612764.0,Washington,Wizards,WAS,wizards,240:00,18.0,7.0,27.0,66.0,8.0,18.0,14.0,72.0,7.0,2.0,14.0,19.0
0022300628,1610612762.0,Utah,Jazz,UTA,jazz,240:00,8.0,18.0,14.0,72.0,18.0,7.0,27.0,66.0,2.0,7.0,19.0,14.0
0022300627,1610612754.0,Indiana,Pacers,IND,pacers,240:00,15.0,15.0,18.0,68.0,32.0,4.0,13.0,52.0,8.0,6.0,33.0,20.0
0022300627,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,32.0,4.0,13.0,52.0,15.0,15.0,18.0,68.0,6.0,8.0,20.0,33.0
0022300629,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,22.0,7.0,11.0,38.0,19.0,4.0,11.0,46.0,3.0,4.0,15.0,17.0
0022300629,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,19.0,4.0,11.0,46.0,22.0,7.0,11.0,38.0,4.0,3.0,17.0,15.0
0022300635,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,16.0,7.0,10.0,44.0,18.0,18.0,19.0,68.0,7.0,10.0,25.0,20.0
0022300635,1610612745.0,Houston,Rockets,HOU,rockets,240:00,18.0,18.0,19.0,68.0,16.0,7.0,10.0,44.0,10.0,7.0,20.0,25.0
0022300645,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,22.0,3.0,10.0,40.0,21.0,16.0,13.0,52.0,6.0,3.0,22.0,29.0
0022300645,1610612745.0,Houston,Rockets,HOU,rockets,240:00,21.0,16.0,13.0,52.0,22.0,3.0,10.0,40.0,3.0,6.0,29.0,22.0
0022300649,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,14.0,17.0,12.0,52.0,14.0,9.0,7.0,60.0,7.0,6.0,14.0,13.0
0022300649,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,14.0,9.0,7.0,60.0,14.0,17.0,12.0,52.0,6.0,7.0,13.0,14.0
0022300650,1610612744.0,Golden State,Warriors,GSW,warriors,290:00,19.0,24.0,23.0,54.0,16.0,15.0,31.0,60.0,3.0,5.0,34.0,21.0
0022300650,1610612747.0,Los Angeles,Lakers,LAL,lakers,290:00,16.0,15.0,31.0,60.0,19.0,24.0,23.0,54.0,5.0,3.0,21.0,34.0
0022300643,1610612752.0,New York,Knicks,NYK,knicks,240:00,12.0,8.0,11.0,52.0,15.0,12.0,25.0,50.0,3.0,4.0,15.0,18.0
0022300643,1610612748.0,Miami,Heat,MIA,heat,240:00,15.0,12.0,25.0,50.0,12.0,8.0,11.0,52.0,4.0,3.0,18.0,15.0
0022300636,1610612754.0,Indiana,Pacers,IND,pacers,240:00,25.0,23.0,16.0,84.0,24.0,15.0,19.0,58.0,3.0,5.0,17.0,17.0
0022300636,1610612756.0,Phoenix,Suns,PHX,suns,240:00,24.0,15.0,19.0,58.0,25.0,23.0,16.0,84.0,5.0,3.0,17.0,17.0
0022300640,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,12.0,10.0,9.0,38.0,22.0,12.0,8.0,58.0,5.0,5.0,16.0,11.0
0022300640,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,22.0,12.0,8.0,58.0,12.0,10.0,9.0,38.0,5.0,5.0,11.0,16.0
0022300639,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,20.0,13.0,10.0,34.0,16.0,15.0,20.0,44.0,4.0,8.0,24.0,22.0
0022300639,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,16.0,15.0,20.0,44.0,20.0,13.0,10.0,34.0,8.0,4.0,22.0,24.0
0022300651,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,22.0,16.0,21.0,44.0,15.0,9.0,17.0,54.0,2.0,10.0,24.0,20.0
0022300651,1610612758.0,Sacramento,Kings,SAC,kings,240:00,15.0,9.0,17.0,54.0,22.0,16.0,21.0,44.0,10.0,2.0,20.0,24.0
0022300638,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,7.0,16.0,4.0,50.0,14.0,11.0,13.0,48.0,7.0,4.0,21.0,14.0
0022300638,1610612753.0,Orlando,Magic,ORL,magic,240:00,14.0,11.0,13.0,48.0,7.0,16.0,4.0,50.0,4.0,7.0,14.0,21.0
0022300642,1610612765.0,Detroit,Pistons,DET,pistons,240:00,13.0,10.0,6.0,44.0,21.0,21.0,20.0,64.0,8.0,4.0,20.0,19.0
0022300642,1610612764.0,Washington,Wizards,WAS,wizards,240:00,21.0,21.0,20.0,64.0,13.0,10.0,6.0,44.0,4.0,8.0,19.0,20.0
0022300644,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,12.0,16.0,5.0,38.0,8.0,10.0,11.0,60.0,3.0,6.0,15.0,29.0
0022300644,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,8.0,10.0,11.0,60.0,12.0,16.0,5.0,38.0,6.0,3.0,29.0,15.0
0022300637,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,19.0,16.0,21.0,66.0,18.0,18.0,25.0,70.0,3.0,7.0,18.0,17.0
0022300637,1610612746.0,LA,Clippers,LAC,clippers,240:00,18.0,18.0,25.0,70.0,19.0,16.0,21.0,66.0,7.0,3.0,17.0,18.0
0022300641,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,17.0,11.0,26.0,60.0,14.0,8.0,14.0,44.0,5.0,3.0,11.0,20.0
0022300641,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,14.0,8.0,14.0,44.0,17.0,11.0,26.0,60.0,3.0,5.0,20.0,11.0
0022300648,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,20.0,4.0,23.0,40.0,9.0,12.0,5.0,48.0,0.0,3.0,25.0,17.0
0022300648,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,9.0,12.0,5.0,48.0,20.0,4.0,23.0,40.0,3.0,0.0,17.0,25.0
0022300646,1610612738.0,Boston,Celtics,BOS,celtics,240:00,10.0,11.0,21.0,48.0,15.0,21.0,26.0,64.0,9.0,8.0,13.0,20.0
0022300646,1610612746.0,LA,Clippers,LAC,clippers,240:00,15.0,21.0,26.0,64.0,10.0,11.0,21.0,48.0,8.0,9.0,20.0,13.0
0022300634,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,20.0,18.0,16.0,60.0,10.0,10.0,23.0,56.0,2.0,5.0,24.0,25.0
0022300634,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,10.0,10.0,23.0,56.0,20.0,18.0,16.0,60.0,5.0,2.0,25.0,24.0
0022300647,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,20.0,16.0,28.0,62.0,11.0,17.0,9.0,70.0,6.0,6.0,22.0,18.0
0022300647,1610612762.0,Utah,Jazz,UTA,jazz,240:00,11.0,17.0,9.0,70.0,20.0,16.0,28.0,62.0,6.0,6.0,18.0,22.0
0022300653,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,9.0,32.0,8.0,76.0,19.0,8.0,24.0,52.0,4.0,3.0,21.0,30.0
0022300653,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,19.0,8.0,24.0,52.0,9.0,32.0,8.0,76.0,3.0,4.0,30.0,21.0
0022300652,1610612754.0,Indiana,Pacers,IND,pacers,240:00,24.0,15.0,18.0,54.0,16.0,19.0,14.0,48.0,6.0,7.0,26.0,20.0
0022300652,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,16.0,19.0,14.0,48.0,24.0,15.0,18.0,54.0,7.0,6.0,20.0,26.0
0022300660,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,27.0,27.0,28.0,60.0,10.0,14.0,16.0,54.0,9.0,7.0,24.0,14.0
0022300660,1610612762.0,Utah,Jazz,UTA,jazz,240:00,10.0,14.0,16.0,54.0,27.0,27.0,28.0,60.0,7.0,9.0,14.0,24.0
0022300656,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,7.0,11.0,4.0,40.0,17.0,6.0,15.0,52.0,5.0,10.0,21.0,19.0
0022300656,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,17.0,6.0,15.0,52.0,7.0,11.0,4.0,40.0,10.0,5.0,19.0,21.0
0022300662,1610612745.0,Houston,Rockets,HOU,rockets,240:00,18.0,19.0,29.0,68.0,13.0,6.0,15.0,56.0,2.0,6.0,19.0,13.0
0022300662,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,13.0,6.0,15.0,56.0,18.0,19.0,29.0,68.0,6.0,2.0,13.0,19.0
0022300659,1610612738.0,Boston,Celtics,BOS,celtics,240:00,13.0,15.0,11.0,44.0,15.0,12.0,7.0,58.0,5.0,6.0,15.0,14.0
0022300659,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,15.0,12.0,7.0,58.0,13.0,15.0,11.0,44.0,6.0,5.0,14.0,14.0
0022300667,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,15.0,11.0,19.0,58.0,9.0,12.0,10.0,26.0,4.0,7.0,22.0,22.0
0022300667,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,9.0,12.0,10.0,26.0,15.0,11.0,19.0,58.0,7.0,4.0,22.0,22.0
0022300666,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,10.0,5.0,16.0,48.0,24.0,14.0,18.0,44.0,2.0,1.0,24.0,33.0
0022300666,1610612753.0,Orlando,Magic,ORL,magic,240:00,24.0,14.0,18.0,44.0,10.0,5.0,16.0,48.0,1.0,2.0,33.0,24.0
0022300654,1610612765.0,Detroit,Pistons,DET,pistons,240:00,18.0,19.0,15.0,56.0,12.0,15.0,4.0,56.0,2.0,5.0,11.0,18.0
0022300654,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,12.0,15.0,4.0,56.0,18.0,19.0,15.0,56.0,5.0,2.0,18.0,11.0
0022300663,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,22.0,11.0,10.0,34.0,22.0,17.0,16.0,56.0,1.0,1.0,16.0,17.0
0022300663,1610612758.0,Sacramento,Kings,SAC,kings,240:00,22.0,17.0,16.0,56.0,22.0,11.0,10.0,34.0,1.0,1.0,17.0,16.0
0022300664,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,14.0,11.0,7.0,34.0,11.0,15.0,7.0,46.0,7.0,2.0,17.0,19.0
0022300664,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,11.0,15.0,7.0,46.0,14.0,11.0,7.0,34.0,2.0,7.0,19.0,17.0
0022300661,1610612748.0,Miami,Heat,MIA,heat,240:00,11.0,21.0,16.0,32.0,12.0,25.0,16.0,46.0,5.0,8.0,18.0,16.0
