gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn
0022500469,1610612764,Washington,Wizards,WAS,wizards,240:00,23,16,17,38,4,17,5,42,8,6,18,14
0022500466,1610612741,Chicago,Bulls,CHI,bulls,240:00,20,13,25,60,11,21,15,56,7,9,18,24
0022500466,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,11,21,15,56,20,13,25,60,9,7,24,18
0022500467,1610612759,San Antonio,Spurs,SAS,spurs,240:00,19,23,19,50,17,7,30,42,3,2,17,30
0022500467,1610612752,New York,Knicks,NYK,knicks,240:00,17,7,30,42,19,23,19,50,2,3,30,17
0022500462,1610612766,Charlotte,Hornets,CHA,hornets,240:00,28,10,19,56,17,21,7,32,1,3,23,20
0022500462,1610612744,Golden State,Warriors,GSW,warriors,240:00,17,21,7,32,28,10,19,56,3,1,20,23
0022500470,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,28,18,25,52,17,17,12,34,10,3,18,21
0022500470,1610612757,Portland,Trail Blazers,POR,blazers,240:00,17,17,12,34,28,18,25,52,3,10,21,18
0022500468,1610612761,Toronto,Raptors,TOR,raptors,240:00,11,16,20,46,7,12,13,42,4,5,25,18
0022500468,1610612743,Denver,Nuggets,DEN,nuggets,240:00,7,12,13,42,11,16,20,46,5,4,18,25
0022500463,1610612737,Atlanta,Hawks,ATL,hawks,240:00,19,17,10,64,11,16,14,36,4,6,15,16
0022500463,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,11,16,14,36,19,17,10,64,6,4,16,15
0022500464,1610612754,Indiana,Pacers,IND,pacers,240:00,15,1,15,38,20,9,11,70,3,4,24,23
0022500464,1610612753,Orlando,Magic,ORL,magic,240:00,20,9,11,70,15,1,15,38,4,3,23,24
0022500473,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,11,14,16,64,19,10,16,58,1,7,12,19
0022500473,1610612755,Philadelphia,76ers,PHI,sixers,240:00,19,10,16,58,11,14,16,64,7,1,19,12
0022500474,1610612758,Sacramento,Kings,SAC,kings,240:00,11,13,11,40,9,8,9,50,2,6,17,12
0022500474,1610612738,Boston,Celtics,BOS,celtics,240:00,9,8,9,50,11,13,11,40,6,2,12,17
0022500471,1610612751,Brooklyn,Nets,BKN,nets,240:00,14,14,14,46,23,18,20,54,2,7,17,22
0022500471,1610612745,Houston,Rockets,HOU,rockets,240:00,23,18,20,54,14,14,14,46,7,2,22,17
0022500472,1610612765,Detroit,Pistons,DET,pistons,240:00,18,13,18,54,24,13,26,52,9,6,20,19
0022500472,1610612748,Miami,Heat,MIA,heat,240:00,24,13,26,52,18,13,18,54,6,9,19,20
0022500475,1610612746,LA,Clippers,LAC,clippers,240:00,35,19,11,38,12,13,12,58,7,5,22,21
0022500475,1610612762,Utah,Jazz,UTA,jazz,240:00,12,13,12,58,35,19,11,38,5,7,21,22
0022500480,1610612741,Chicago,Bulls,CHI,bulls,240:00,15,14,16,54,19,8,19,44,5,5,15,23
0022500480,1610612753,Orlando,Magic,ORL,magic,240:00,19,8,19,44,15,14,16,54,5,5,23,15
0022500482,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,15,17,23,68,23,24,6,46,11,7,22,17
0022500482,1610612757,Portland,Trail Blazers,POR,blazers,240:00,23,24,6,46,15,17,23,68,7,11,17,22
0022500483,1610612756,Phoenix,Suns,PHX,suns,240:00,23,10,18,66,13,15,9,44,9,3,23,23
0022500483,1610612758,Sacramento,Kings,SAC,kings,240:00,13,15,9,44,23,10,18,66,3,9,23,23
0022500481,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,13,13,16,48,13,14,14,38,4,3,23,18
0022500481,1610612766,Charlotte,Hornets,CHA,hornets,240:00,13,14,14,38,13,13,16,48,3,4,18,23
0022500477,1610612764,Washington,Wizards,WAS,wizards,240:00,28,16,12,60,18,10,22,52,9,8,20,16
0022500477,1610612751,Brooklyn,Nets,BKN,nets,240:00,18,10,22,52,28,16,12,60,8,9,16,20
0022500476,1610612754,Indiana,Pacers,IND,pacers,240:00,16,3,9,50,16,22,7,60,4,2,28,17
0022500476,1610612759,San Antonio,Spurs,SAS,spurs,240:00,16,22,7,60,16,3,9,50,2,4,17,28
0022500478,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,12,23,13,50,18,14,13,34,8,3,18,15
0022500478,1610612743,Denver,Nuggets,DEN,nuggets,240:00,18,14,13,34,12,23,13,50,3,8,15,18
0022500484,1610612744,Golden State,Warriors,GSW,warriors,240:00,15,12,17,28,26,27,31,56,5,5,18,21
0022500484,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,26,27,31,56,15,12,17,28,5,5,21,18
0022500479,1610612752,New York,Knicks,NYK,knicks,240:00,17,12,28,46,12,13,27,58,6,2,17,21
0022500479,1610612737,Atlanta,Hawks,ATL,hawks,240:00,12,13,27,58,17,12,28,46,2,6,21,17
0022500485,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,18,13,8,68,27,10,18,60,4,2,21,20
0022500485,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,27,10,18,60,18,13,8,68,2,4,20,21
0022500487,1610612752,New York,Knicks,NYK,knicks,240:00,20,22,16,32,25,11,20,54,2,10,18,23
0022500487,1610612755,Philadelphia,76ers,PHI,sixers,240:00,25,11,20,54,20,22,16,32,10,2,23,18
0022500486,1610612748,Miami,Heat,MIA,heat,240:00,20,21,10,50,16,13,9,58,2,5,22,20
0022500486,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,16,13,9,58,20,21,10,50,5,2,20,22
0022500493,1610612746,LA,Clippers,LAC,clippers,240:00,4,9,6,50,20,21,15,50,4,6,15,20
0022500493,1610612738,Boston,Celtics,BOS,celtics,240:00,20,21,15,50,4,9,6,50,6,4,20,15
0022500488,1610612761,Toronto,Raptors,TOR,raptors,240:00,23,12,19,60,20,15,21,46,8,3,20,19
0022500488,1610612737,Atlanta,Hawks,ATL,hawks,240:00,20,15,21,46,23,12,19,60,3,8,19,20
0022500491,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,10,0,21,66,20,15,14,54,10,7,15,17
0022500491,1610612745,Houston,Rockets,HOU,rockets,240:00,20,15,14,54,10,0,21,66,7,10,17,15
0022500492,1610612744,Golden State,Warriors,GSW,warriors,240:00,20,18,10,46,22,9,19,62,2,2,13,20
0022500492,1610612762,Utah,Jazz,UTA,jazz,240:00,22,9,19,62,20,18,10,46,2,2,20,13
0022500490,1610612759,San Antonio,Spurs,SAS,spurs,240:00,9,18,13,54,13,26,10,42,7,4,20,16
0022500490,1610612757,Portland,Trail Blazers,POR,blazers,240:00,13,26,10,42,9,18,13,54,4,7,16,20
0022500489,1610612741,Chicago,Bulls,CHI,bulls,240:00,12,2,6,52,16,16,18,46,5,3,16,12
0022500489,1610612766,Charlotte,Hornets,CHA,hornets,240:00,16,16,18,46,12,2,6,52,3,5,12,16
0022500494,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,21,17,16,30,17,14,19,40,10,9,18,24
0022500494,1610612765,Detroit,Pistons,DET,pistons,240:00,17,14,19,40,21,17,16,30,9,10,24,18
0022500497,1610612748,Miami,Heat,MIA,heat,240:00,31,18,31,54,14,11,11,46,7,7,14,14
0022500497,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,14,11,11,46,31,18,31,54,7,7,14,14
0022500496,1610612751,Brooklyn,Nets,BKN,nets,240:00,12,21,15,52,17,12,14,50,5,5,22,24
0022500496,1610612743,Denver,Nuggets,DEN,nuggets,240:00,17,12,14,50,12,21,15,52,5,5,24,22
0022500495,1610612753,Orlando,Magic,ORL,magic,240:00,18,8,8,60,7,7,12,52,6,3,19,26
0022500495,1610612754,Indiana,Pacers,IND,pacers,240:00,7,7,12,52,18,8,8,60,3,6,26,19
0022500499,1610612756,Phoenix,Suns,PHX,suns,240:00,18,14,15,26,21,9,2,38,1,4,23,20
0022500499,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,21,9,2,38,18,14,15,26,4,1,20,23
0022500500,1610612758,Sacramento,Kings,SAC,kings,240:00,15,8,23,42,8,18,15,48,7,2,22,21
0022500500,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,8,18,15,48,15,8,23,42,2,7,21,22
0022500501,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,6,15,13,46,17,18,13,58,6,1,18,31
0022500501,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,17,18,13,58,6,15,13,46,1,6,31,18
0022500498,1610612764,Washington,Wizards,WAS,wizards,240:00,13,15,21,48,26,25,19,76,5,6,20,17
0022500498,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,26,25,19,76,13,15,21,48,6,5,17,20
0022500503,1610612738,Boston,Celtics,BOS,celtics,240:00,19,26,15,36,8,12,14,36,4,4,11,13
0022500503,1610612741,Chicago,Bulls,CHI,bulls,240:00,8,12,14,36,19,26,15,36,4,4,13,11
0022500502,1610612765,Detroit,Pistons,DET,pistons,240:00,33,18,21,52,10,11,12,34,11,3,15,17
0022500502,1610612752,New York,Knicks,NYK,knicks,240:00,10,11,12,34,33,18,21,52,3,11,17,15
0022500507,1610612755,Philadelphia,76ers,PHI,sixers,265:00,28,17,17,50,18,4,19,42,9,6,20,18
0022500507,1610612743,Denver,Nuggets,DEN,nuggets,265:00,18,4,19,42,28,17,17,50,6,9,18,20
0022500506,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,29,13,7,44,8,23,7,42,5,7,14,23
0022500506,1610612766,Charlotte,Hornets,CHA,hornets,240:00,8,23,7,42,29,13,7,44,7,5,23,14
0022500508,1610612746,LA,Clippers,LAC,clippers,240:00,7,14,10,44,27,9,19,40,9,4,21,18
0022500508,1610612744,Golden State,Warriors,GSW,warriors,240:00,27,9,19,40,7,14,10,44,4,9,18,21
0022500505,1610612745,Houston,Rockets,HOU,rockets,240:00,15,21,8,42,18,5,23,40,1,0,11,14
0022500505,1610612756,Phoenix,Suns,PHX,suns,240:00,18,5,23,40,15,21,8,42,0,1,14,11
0022500509,1610612757,Portland,Trail Blazers,POR,blazers,240:00,27,14,19,48,15,15,21,52,4,2,16,19
0022500509,1610612762,Utah,Jazz,UTA,jazz,240:00,15,15,21,52,27,14,19,48,2,4,19,16
0022500504,1610612761,Toronto,Raptors,TOR,raptors,240:00,16,8,29,64,23,14,16,44,5,1,16,21
0022500504,1610612737,Atlanta,Hawks,ATL,hawks,240:00,23,14,16,44,16,8,29,64,1,5,21,16
0022500515,1610612758,Sacramento,Kings,SAC,kings,240:00,19,5,30,50,19,18,19,58,6,3,20,12
0022500515,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,19,18,19,58,19,5,30,50,3,6,12,20
0022500512,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,12,22,13,34,18,13,26,38,9,4,15,18
0022500512,1610612759,San Antonio,Spurs,SAS,spurs,240:00,18,13,26,38,12,22,13,34,4,9,18,15
0022500514,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,18,17,9,56,23,8,24,58,2,6,19,21
0022500514,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,23,8,24,58,18,17,9,56,6,2,21,19
0022500511,1610612764,Washington,Wizards,WAS,wizards,240:00,29,12,22,40,17,18,15,56,10,4,25,23
0022500511,1610612753,Orlando,Magic,ORL,magic,240:00,17,18,15,56,29,12,22,40,4,10,23,25
0022500513,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,21,14,23,62,5,5,11,38,8,4,23,20
0022500513,1610612748,Miami,Heat,MIA,heat,240:00,5,5,11,38,21,14,23,62,4,8,20,23
0022500510,1610612754,Indiana,Pacers,IND,pacers,240:00,21,13,9,42,12,19,12,64,4,6,14,23
0022500510,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,12,19,12,64,21,13,9,42,6,4,23,14
0022500527,1610612757,Portland,Trail Blazers,POR,blazers,240:00,21,9,15,40,15,23,17,32,3,7,21,26
0022500527,1610612745,Houston,Rockets,HOU,rockets,240:00,15,23,17,32,21,9,15,40,7,3,26,21
0022500516,1610612766,Charlotte,Hornets,CHA,hornets,240:00,10,23,11,36,22,18,14,60,6,4,19,19
0022500516,1610612761,Toronto,Raptors,TOR,raptors,240:00,22,18,14,60,10,23,11,36,4,6,19,19
0022500523,1610612759,San Antonio,Spurs,SAS,spurs,240:00,19,6,12,66,14,10,15,40,5,2,20,21
0022500523,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,14,10,15,40,19,6,12,66,2,5,21,20
0022500520,1610612738,Boston,Celtics,BOS,celtics,240:00,9,27,9,48,12,16,13,26,6,8,20,15
0022500520,1610612743,Denver,Nuggets,DEN,nuggets,240:00,12,16,13,26,9,27,9,48,8,6,15,20
0022500522,1610612752,New York,Knicks,NYK,knicks,240:00,11,25,8,54,8,20,9,44,6,5,17,16
0022500522,1610612746,LA,Clippers,LAC,clippers,240:00,8,20,9,44,11,25,8,54,5,6,16,17
0022500525,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,22,14,20,54,10,17,15,70,11,5,21,31
0022500525,1610612762,Utah,Jazz,UTA,jazz,265:00,10,17,15,70,22,14,20,54,5,11,31,21
0022500526,1610612744,Golden State,Warriors,GSW,warriors,240:00,15,22,7,42,8,4,4,52,2,3,15,15
0022500526,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,8,4,4,52,15,22,7,42,3,2,15,15
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,240:00,26,15,17,50,19,8,29,54,10,9,19,15
0022500519,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,19,8,29,54,26,15,17,50,9,10,15,19
0022500521,1610612751,Brooklyn,Nets,BKN,nets,265:00,17,21,7,32,21,15,4,54,8,4,18,19
0022500521,1610612753,Orlando,Magic,ORL,magic,265:00,21,15,4,54,17,21,7,32,4,8,19,18
0022500518,1610612755,Philadelphia,76ers,PHI,sixers,240:00,25,13,21,48,7,11,15,52,5,6,11,20
0022500518,1610612764,Washington,Wizards,WAS,wizards,240:00,7,11,15,52,25,13,21,48,6,5,20,11
0022500517,1610612765,Detroit,Pistons,DET,pistons,240:00,18,17,11,62,11,14,20,48,8,8,14,15
0022500517,1610612741,Chicago,Bulls,CHI,bulls,240:00,11,14,20,48,18,17,11,62,8,8,15,14
0022500524,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,17,17,10,44,25,20,25,44,2,5,11,17
0022500524,1610612756,Phoenix,Suns,PHX,suns,240:00,25,20,25,44,17,17,10,44,5,2,17,11
0022500528,1610612766,Charlotte,Hornets,CHA,hornets,240:00,20,22,14,42,22,9,9,52,3,6,22,27
0022500528,1610612754,Indiana,Pacers,IND,pacers,240:00,22,9,9,52,20,22,14,42,6,3,27,22
0022500530,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,14,13,20,50,24,11,22,66,2,2,21,17
0022500530,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,24,11,22,66,14,13,20,50,2,2,17,21
0022500531,1610612762,Utah,Jazz,UTA,jazz,240:00,25,13,19,64,14,10,19,46,3,2,11,13
0022500531,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,14,10,19,46,25,13,19,64,2,3,13,11
0022500532,1610612738,Boston,Celtics,BOS,celtics,240:00,7,15,18,62,9,8,17,50,5,6,12,18
0022500532,1610612761,Toronto,Raptors,TOR,raptors,240:00,9,8,17,50,7,15,18,62,6,5,18,12
0022500534,1610612764,Washington,Wizards,WAS,wizards,240:00,19,21,15,46,25,12,8,68,8,4,23,22
0022500534,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,25,12,8,68,19,21,15,46,4,8,22,23
0022500538,1610612756,Phoenix,Suns,PHX,suns,240:00,22,11,6,38,11,16,4,34,4,1,21,23
0022500538,1610612752,New York,Knicks,NYK,knicks,240:00,11,16,4,34,22,11,6,38,1,4,23,21
0022500540,1610612757,Portland,Trail Blazers,POR,blazers,240:00,15,22,12,40,16,16,14,44,3,8,17,17
0022500540,1610612745,Houston,Rockets,HOU,rockets,240:00,16,16,14,44,15,22,12,40,8,3,17,17
0022500533,1610612753,Orlando,Magic,ORL,magic,240:00,14,17,15,54,20,22,17,60,10,6,18,20
0022500533,1610612755,Philadelphia,76ers,PHI,sixers,240:00,20,22,17,60,14,17,15,54,6,10,20,18
0022500539,1610612744,Golden State,Warriors,GSW,warriors,240:00,20,18,2,60,13,19,12,50,6,6,13,15
0022500539,1610612758,Sacramento,Kings,SAC,kings,240:00,13,19,12,50,20,18,2,60,6,6,15,13
0022500537,1610612743,Denver,Nuggets,DEN,nuggets,240:00,5,2,9,30,18,4,16,56,2,6,11,17
0022500537,1610612737,Atlanta,Hawks,ATL,hawks,240:00,18,4,16,56,5,2,9,30,6,2,17,11
0022500541,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,15,15,10,46,20,23,12,50,0,3,20,16
0022500541,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,20,23,12,50,15,15,10,46,3,0,16,20
0022500536,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,5,17,7,50,25,13,13,62,4,8,26,22
0022500536,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,25,13,13,62,5,17,7,50,8,4,22,26
0022500535,1610612751,Brooklyn,Nets,BKN,nets,240:00,17,23,18,46,23,7,18,54,4,8,18,13
0022500535,1610612746,LA,Clippers,LAC,clippers,240:00,23,7,18,54,17,23,18,46,8,4,13,18
0022500547,1610612762,Utah,Jazz,UTA,jazz,240:00,12,8,14,52,24,41,28,56,2,5,21,18
0022500547,1610612766,Charlotte,Hornets,CHA,hornets,240:00,24,41,28,56,12,8,14,52,5,2,18,21
0022500544,1610612765,Detroit,Pistons,DET,pistons,240:00,28,15,21,46,32,20,7,40,13,6,26,17
0022500544,1610612746,LA,Clippers,LAC,clippers,240:00,32,20,7,40,28,15,21,46,6,13,17,26
0022500542,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,22,12,17,68,16,15,15,58,2,7,18,19
0022500542,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,16,15,15,58,22,12,17,68,7,2,19,18
0022500543,1610612754,Indiana,Pacers,IND,pacers,240:00,27,7,24,44,19,16,15,58,4,5,23,18
0022500543,1610612748,Miami,Heat,MIA,heat,240:00,19,16,15,58,27,7,24,44,5,4,18,23
0022500545,1610612738,Boston,Celtics,BOS,celtics,240:00,12,8,4,36,8,19,11,40,5,4,18,13
0022500545,1610612759,San Antonio,Spurs,SAS,spurs,240:00,8,19,11,40,12,8,4,36,4,5,13,18
0022500546,1610612741,Chicago,Bulls,CHI,bulls,240:00,17,12,38,68,18,6,8,44,7,6,20,13
0022500546,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,18,6,8,44,17,12,38,68,6,7,13,20
0022500557,1610612758,Sacramento,Kings,SAC,kings,240:00,18,30,7,50,10,18,12,52,1,5,22,16
0022500557,1610612745,Houston,Rockets,HOU,rockets,240:00,10,18,12,52,18,30,7,50,5,1,16,22
0022500550,1610612761,Toronto,Raptors,TOR,raptors,265:00,23,29,17,68,21,16,10,54,6,11,28,29
0022500550,1610612755,Philadelphia,76ers,PHI,sixers,265:00,21,16,10,54,23,29,17,68,11,6,29,28
0022500551,1610612757,Portland,Trail Blazers,POR,blazers,240:00,16,7,25,50,22,16,20,56,6,7,8,18
0022500551,1610612752,New York,Knicks,NYK,knicks,240:00,22,16,20,56,16,7,25,50,7,6,18,8
0022500549,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,9,20,17,44,25,17,8,34,7,6,15,17
0022500549,1610612751,Brooklyn,Nets,BKN,nets,240:00,25,17,8,34,9,20,17,44,6,7,17,15
0022500555,1610612756,Phoenix,Suns,PHX,suns,240:00,20,25,21,42,13,13,18,46,7,7,19,16
0022500555,1610612764,Washington,Wizards,WAS,wizards,240:00,13,13,18,46,20,25,21,42,7,7,16,19
0022500548,1610612753,Orlando,Magic,ORL,magic,240:00,27,14,16,58,25,6,16,58,3,9,16,25
0022500548,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,25,6,16,58,27,14,16,58,9,3,25,16
0022500556,1610612744,Golden State,Warriors,GSW,warriors,240:00,11,13,17,54,28,16,23,46,4,4,21,21
0022500556,1610612737,Atlanta,Hawks,ATL,hawks,240:00,28,16,23,46,11,13,17,54,4,4,21,21
0022500554,1610612743,Denver,Nuggets,DEN,nuggets,240:00,7,7,8,32,8,9,14,38,5,6,15,19
0022500554,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,8,9,14,38,7,7,8,32,6,5,19,15
0022500552,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,17,10,17,50,8,13,14,32,7,1,19,22
0022500552,1610612759,San Antonio,Spurs,SAS,spurs,240:00,8,13,14,32,17,10,17,50,1,7,22,19
0022500553,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,39,26,8,66,20,1,11,52,5,4,18,24
0022500553,1610612748,Miami,Heat,MIA,heat,240:00,20,1,11,52,39,26,8,66,4,5,24,18
0022500567,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,4,14,8,56,16,7,9,38,4,3,20,22
0022500567,1610612743,Denver,Nuggets,DEN,nuggets,240:00,16,7,9,38,4,14,8,56,3,4,22,20
0022500561,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,22,16,22,44,11,19,8,54,3,8,16,20
0022500561,1610612751,Brooklyn,Nets,BKN,nets,240:00,11,19,8,54,22,16,22,44,8,3,20,16
0022500559,1610612754,Indiana,Pacers,IND,pacers,240:00,11,6,6,38,16,16,4,54,3,1,7,7
0022500559,1610612738,Boston,Celtics,BOS,celtics,240:00,16,16,4,54,11,6,6,38,1,3,7,7
0022500563,1610612746,LA,Clippers,LAC,clippers,240:00,20,17,20,40,6,15,11,60,0,4,15,17
0022500563,1610612766,Charlotte,Hornets,CHA,hornets,240:00,6,15,11,60,20,17,20,40,4,0,17,15
0022500565,1610612745,Houston,Rockets,HOU,rockets,240:00,8,15,14,64,13,17,9,56,2,3,18,19
0022500565,1610612741,Chicago,Bulls,CHI,bulls,240:00,13,17,9,56,8,15,14,64,3,2,19,18
0022500570,1610612744,Golden State,Warriors,GSW,warriors,240:00,29,8,14,36,21,11,13,36,5,3,14,16
0022500570,1610612757,Portland,Trail Blazers,POR,blazers,240:00,21,11,13,36,29,8,14,36,3,5,16,14
0022500568,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,9,14,11,56,17,12,7,40,11,3,23,25
0022500568,1610612759,San Antonio,Spurs,SAS,spurs,240:00,17,12,7,40,9,14,11,56,3,11,25,23
0022500560,1610612761,Toronto,Raptors,TOR,raptors,240:00,19,19,15,54,10,11,5,38,2,2,19,24
0022500560,1610612755,Philadelphia,76ers,PHI,sixers,240:00,10,11,5,38,19,19,15,54,2,2,24,19
0022500566,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,24,11,16,48,28,20,14,58,4,2,14,16
0022500566,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,28,20,14,58,24,11,16,48,2,4,16,14
0022500564,1610612748,Miami,Heat,MIA,heat,240:00,24,18,16,58,18,20,12,54,2,1,22,22
0022500564,1610612756,Phoenix,Suns,PHX,suns,240:00,18,20,12,54,24,18,16,58,1,2,22,22
0022500562,1610612758,Sacramento,Kings,SAC,kings,240:00,8,7,12,46,17,15,16,58,4,2,18,9
0022500562,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,17,15,16,58,8,7,12,46,2,4,9,18
0022500558,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,25,12,20,38,13,14,17,40,6,4,19,14
0022500558,1610612762,Utah,Jazz,UTA,jazz,240:00,13,14,17,40,25,12,20,38,4,6,14,19
0022500569,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,14,10,23,56,18,16,16,56,3,1,17,23
0022500569,1610612737,Atlanta,Hawks,ATL,hawks,240:00,18,16,16,56,14,10,23,56,1,3,23,17
0022500571,1610612754,Indiana,Pacers,IND,pacers,240:00,9,14,5,34,13,14,20,48,7,5,21,23
0022500571,1610612761,Toronto,Raptors,TOR,raptors,240:00,13,14,20,48,9,14,5,34,5,7,23,21
0022500572,1610612755,Philadelphia,76ers,PHI,sixers,240:00,22,16,17,32,17,19,24,48,5,5,15,19
0022500572,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,17,19,24,48,22,16,17,32,5,5,19,15
0022500574,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,15,33,17,64,7,16,14,52,7,5,11,21
0022500574,1610612751,Brooklyn,Nets,BKN,nets,240:00,7,16,14,52,15,33,17,64,5,7,21,11
0022500573,1610612741,Chicago,Bulls,CHI,bulls,240:00,16,13,12,60,16,16,20,72,5,2,19,20
0022500573,1610612762,Utah,Jazz,UTA,jazz,240:00,16,16,20,72,16,13,12,60,2,5,20,19
0022500576,1610612758,Sacramento,Kings,SAC,kings,240:00,13,8,13,34,12,20,16,52,6,6,21,24
0022500576,1610612752,New York,Knicks,NYK,knicks,240:00,12,20,16,52,13,8,13,34,6,6,24,21
0022500575,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,14,10,28,66,8,13,10,46,3,1,20,25
0022500575,1610612743,Denver,Nuggets,DEN,nuggets,240:00,8,13,10,46,14,10,28,66,1,3,25,20
0022500577,1610612746,LA,Clippers,LAC,clippers,240:00,14,6,26,46,8,14,12,50,5,3,14,17
0022500577,1610612764,Washington,Wizards,WAS,wizards,240:00,8,14,12,50,14,6,26,46,3,5,17,14
0022500579,1610612765,Detroit,Pistons,DET,pistons,240:00,17,20,9,44,19,12,15,30,7,9,15,25
0022500579,1610612756,Phoenix,Suns,PHX,suns,240:00,19,12,15,30,17,20,9,44,9,7,25,15
0022500582,1610612759,San Antonio,Spurs,SAS,spurs,240:00,8,13,17,38,18,11,12,30,2,3,19,21
0022500582,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,18,11,12,30,8,13,17,38,3,2,21,19
0022500584,1610612744,Golden State,Warriors,GSW,warriors,240:00,19,15,10,48,18,20,22,44,6,2,16,14
0022500584,1610612752,New York,Knicks,NYK,knicks,240:00,18,20,22,44,19,15,10,48,2,6,14,16
0022500581,1610612745,Houston,Rockets,HOU,rockets,240:00,13,25,12,44,13,10,15,42,7,12,12,16
0022500581,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,13,10,15,42,13,25,12,44,12,7,16,12
0022500580,1610612748,Miami,Heat,MIA,heat,240:00,18,7,20,42,13,31,8,50,2,5,20,22
0022500580,1610612738,Boston,Celtics,BOS,celtics,240:00,13,31,8,50,18,7,20,42,5,2,22,20
0022500578,1610612753,Orlando,Magic,ORL,magic,240:00,24,14,20,50,19,12,12,38,4,6,15,18
0022500578,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,19,12,12,38,24,14,20,50,6,4,18,15
0022500586,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,23,16,22,50,10,15,17,56,4,5,17,21
0022500586,1610612766,Charlotte,Hornets,CHA,hornets,240:00,10,15,17,56,23,16,22,50,5,4,21,17
0022500583,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,30,13,25,58,16,18,26,64,7,4,19,14
0022500583,1610612762,Utah,Jazz,UTA,jazz,240:00,16,18,26,64,30,13,25,58,4,7,14,19
0022500585,1610612757,Portland,Trail Blazers,POR,blazers,240:00,28,20,17,52,12,9,15,36,5,4,15,19
0022500585,1610612737,Atlanta,Hawks,ATL,hawks,240:00,12,9,15,36,28,20,17,52,4,5,19,15
