timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Kris Dunn,Utah Jazz,4.5,1.85,NA,Oklahoma City Thunder,Player Points - Kris Dunn (UTA),Kris Dunn 5+,NA,NA,NA,NA,NA,0.54,NA,22,0.95,41,0.54,0.5,0.05,0.46,0.41,NA,-0,NA,-0.04,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Kris Dunn,Utah Jazz,4.5,1.85,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,0.54,NA,22,0.95,41,0.54,0.5,0.05,0.46,0.41,NA,-0,NA,-0.04,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player points,Kris Dunn,Utah Jazz,4.5,1.77,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,0.56,NA,22,0.95,41,0.54,0.5,0.05,0.46,0.39,NA,-0.03,NA,-0.06,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Kyrie Irving,Dallas Mavericks,29.5,3.3,NA,Brooklyn Nets,Player Points - Kyrie Irving (DAL),Kyrie Irving 30+,NA,NA,NA,NA,NA,0.3,NA,60,0.37,29,0.24,0.5,0.63,0.76,0.06,NA,-0.06,NA,0.2,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Kyrie Irving,Dallas Mavericks,29.5,3.3,NA,Brooklyn Nets,NA,NA,1763345,51960827,6,NA,NA,0.3,NA,60,0.37,29,0.24,0.5,0.63,0.76,0.06,NA,-0.06,NA,0.2,NA,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player points,Kyrie Irving,Dallas Mavericks,29.5,3.1,NA,Brooklyn Nets,NA,NA,NA,NA,NA,NA,NA,0.32,NA,60,0.37,29,0.24,0.5,0.63,0.76,0.04,NA,-0.08,NA,0.18,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Kyrie Irving,Dallas Mavericks,29.5,3.1,NA,Brooklyn Nets,NA,NA,NA,NA,NA,NA,NA,0.32,NA,60,0.37,29,0.24,0.5,0.63,0.76,0.04,NA,-0.08,NA,0.18,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Kyrie Irving,Dallas Mavericks,17.5,1.13,NA,Brooklyn Nets,Player Points - Kyrie Irving (DAL),Kyrie Irving 18+,NA,NA,NA,NA,NA,0.88,NA,60,0.9,29,0.79,0.9,0.1,0.21,0.02,NA,-0.09,NA,0.02,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player points,Kyrie Irving,Dallas Mavericks,17.5,1.11,NA,Brooklyn Nets,NA,NA,NA,NA,NA,NA,NA,0.9,NA,60,0.9,29,0.79,0.9,0.1,0.21,-0,NA,-0.11,NA,-0,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Lauri Markkanen,Utah Jazz,17.5,1.17,NA,Oklahoma City Thunder,Player Points - Lauri Elias Markkanen (UTA),Lauri Elias Markkanen 18+,NA,NA,NA,NA,NA,0.85,NA,66,0.85,40,0.82,0.7,0.15,0.18,-0.01,NA,-0.03,NA,-0.15,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player points,Lauri Markkanen,Utah Jazz,17.5,1.15,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,0.87,NA,66,0.85,40,0.82,0.7,0.15,0.18,-0.02,NA,-0.04,NA,-0.17,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Luguentz Dort,Oklahoma City Thunder,7.5,1.17,NA,Utah Jazz,Player Points - Luguentz Dort (OKC),Luguentz Dort 8+,NA,NA,NA,NA,NA,0.85,NA,74,0.78,48,0.65,0.4,0.22,0.35,-0.07,NA,-0.21,NA,-0.45,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player points,Luguentz Dort,Oklahoma City Thunder,7.5,1.15,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,0.87,NA,74,0.78,48,0.65,0.4,0.22,0.35,-0.09,NA,-0.22,NA,-0.47,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Points,Malik Beasley,Milwaukee Bucks,7.5,1.33,NA,Phoenix Suns,Player Points - Malik Beasley (MIL),Malik Beasley 8+,NA,NA,NA,NA,NA,0.75,NA,81,0.78,48,0.67,0.6,0.22,0.33,0.03,NA,-0.09,NA,-0.15,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player points,Malik Beasley,Milwaukee Bucks,7.5,1.3,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,0.77,NA,81,0.78,48,0.67,0.6,0.22,0.33,0.01,NA,-0.1,NA,-0.17,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Markelle Fultz,Orlando Magic,11.5,2.75,NA,Miami Heat,Player Points - Markelle Fultz (ORL),Markelle Fultz 12+,NA,NA,NA,NA,NA,0.36,NA,60,0.62,17,0.29,0.2,0.38,0.71,0.25,NA,-0.07,NA,-0.16,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Markelle Fultz,Orlando Magic,11.5,2.75,1.36,Miami Heat,NA,NA,NA,NA,NA,NA,2024-02-07,0.36,0.74,60,0.62,17,0.29,0.2,0.38,0.71,0.25,-0.35,-0.07,-0.03,-0.16,0.06,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player points,Markelle Fultz,Orlando Magic,11.5,2.6,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.38,NA,60,0.62,17,0.29,0.2,0.38,0.71,0.23,NA,-0.09,NA,-0.18,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Markelle Fultz,Orlando Magic,3.5,1.03,NA,Miami Heat,Player Points - Markelle Fultz (ORL),Markelle Fultz 4+,NA,NA,NA,NA,NA,0.97,NA,60,0.98,17,0.88,0.9,0.02,0.12,0.01,NA,-0.09,NA,-0.07,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player points,Markelle Fultz,Orlando Magic,3.5,1.01,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.99,NA,60,0.98,17,0.88,0.9,0.02,0.12,-0.01,NA,-0.11,NA,-0.09,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,34.5,8.5,NA,Dallas Mavericks,NA,NA,1763345,51960827,67,NA,NA,0.12,NA,83,0.05,49,0.08,0.1,0.95,0.92,-0.07,NA,-0.04,NA,-0.02,NA,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,34.5,8,NA,Dallas Mavericks,Player Points - Mikal Bridges (BKN),Mikal Bridges 35+,NA,NA,NA,NA,NA,0.12,NA,83,0.05,49,0.08,0.1,0.95,0.92,-0.08,NA,-0.04,NA,-0.02,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player points,Mikal Bridges,Brooklyn Nets,34.5,7,NA,Dallas Mavericks,NA,NA,NA,NA,NA,NA,NA,0.14,NA,83,0.05,49,0.08,0.1,0.95,0.92,-0.09,NA,-0.06,NA,-0.04,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,34.5,7,NA,Dallas Mavericks,NA,NA,NA,NA,NA,NA,NA,0.14,NA,83,0.05,49,0.08,0.1,0.95,0.92,-0.09,NA,-0.06,NA,-0.04,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,24.5,2.05,NA,Dallas Mavericks,NA,NA,1763345,51960827,65,NA,NA,0.49,NA,83,0.3,49,0.24,0.3,0.7,0.76,-0.19,NA,-0.24,NA,-0.19,NA,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,24.5,2,NA,Dallas Mavericks,Player Points - Mikal Bridges (BKN),Mikal Bridges 25+,NA,NA,NA,NA,NA,0.5,NA,83,0.3,49,0.24,0.3,0.7,0.76,-0.2,NA,-0.26,NA,-0.2,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player Points,Mikal Bridges,Brooklyn Nets,24.5,2,NA,Dallas Mavericks,NA,NA,NA,NA,NA,NA,NA,0.5,NA,83,0.3,49,0.24,0.3,0.7,0.76,-0.2,NA,-0.26,NA,-0.2,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Brooklyn Nets v Dallas Mavericks,2024-02-07T00:30:00Z,Brooklyn Nets,Dallas Mavericks,Player points,Mikal Bridges,Brooklyn Nets,24.5,1.95,NA,Dallas Mavericks,NA,NA,NA,NA,NA,NA,NA,0.51,NA,83,0.3,49,0.24,0.3,0.7,0.76,-0.21,NA,-0.27,NA,-0.21,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Nikola Vucevic,Chicago Bulls,11.5,1.22,NA,Minnesota Timberwolves,Player Points - Nikola Vucevic (CHI),Nikola Vucevic 12+,NA,NA,NA,NA,NA,0.82,NA,82,0.89,45,0.78,0.9,0.11,0.22,0.07,NA,-0.04,NA,0.08,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player points,Nikola Vucevic,Chicago Bulls,11.5,1.19,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.84,NA,82,0.89,45,0.78,0.9,0.11,0.22,0.05,NA,-0.06,NA,0.06,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.92,1.81,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.52,0.55,71,0.63,49,0.49,0.5,0.37,0.51,0.11,-0.19,-0.03,-0.04,-0.02,-0.05,Sportsbet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.9,1.83,Houston Rockets,NA,NA,1763344,51952698,9,10,NA,0.53,0.55,71,0.63,49,0.49,0.5,0.37,0.51,0.11,-0.18,-0.04,-0.04,-0.03,-0.05,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.89,1.83,Houston Rockets,NA,NA,NA,NA,NA,NA,2024-02-07,0.53,0.55,71,0.63,49,0.49,0.5,0.37,0.51,0.1,-0.18,-0.04,-0.04,-0.03,-0.05,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.85,1.9,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.54,0.53,71,0.63,49,0.49,0.5,0.37,0.51,0.09,-0.16,-0.05,-0.02,-0.04,-0.03,Neds,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.85,1.9,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.54,0.53,71,0.63,49,0.49,0.5,0.37,0.51,0.09,-0.16,-0.05,-0.02,-0.04,-0.03,TAB,0.020000000000000018
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Precious Achiuwa,New York Knicks,13.5,1.9,1.83,Memphis Grizzlies,NA,NA,1763347,51947246,25,26,NA,0.53,0.55,55,0.2,43,0.09,0.2,0.8,0.91,-0.33,0.25,-0.43,0.36,-0.33,0.25,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Precious Achiuwa,New York Knicks,13.5,1.9,1.86,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.53,0.54,55,0.2,43,0.09,0.2,0.8,0.91,-0.33,0.26,-0.43,0.37,-0.33,0.26,Sportsbet,0.020000000000000018
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Precious Achiuwa,New York Knicks,13.5,1.83,1.92,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,2024-02-07,0.55,0.52,55,0.2,43,0.09,0.2,0.8,0.91,-0.35,0.28,-0.45,0.39,-0.35,0.28,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Precious Achiuwa,New York Knicks,13.5,1.82,1.92,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.55,0.52,55,0.2,43,0.09,0.2,0.8,0.91,-0.35,0.28,-0.46,0.39,-0.35,0.28,Neds,0.020000000000000018
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Rudy Gobert,Minnesota Timberwolves,17.5,3.25,NA,Chicago Bulls,Player Points - Rudy Gobert (MIN),Rudy Gobert 18+,NA,NA,NA,NA,NA,0.31,NA,70,0.21,50,0.18,0.3,0.79,0.82,-0.09,NA,-0.13,NA,-0.01,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player points,Rudy Gobert,Minnesota Timberwolves,17.5,3,NA,Chicago Bulls,NA,NA,NA,NA,NA,NA,NA,0.33,NA,70,0.21,50,0.18,0.3,0.79,0.82,-0.12,NA,-0.15,NA,-0.03,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Simone Fontecchio,Utah Jazz,3.5,1.13,NA,Oklahoma City Thunder,Player Points - Simone Fontecchio (UTA),Simone Fontecchio 4+,NA,NA,NA,NA,NA,0.88,NA,52,0.52,48,0.85,1,0.48,0.15,-0.37,NA,-0.03,NA,0.12,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player points,Simone Fontecchio,Utah Jazz,3.5,1.11,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,0.9,NA,52,0.52,48,0.85,1,0.48,0.15,-0.38,NA,-0.05,NA,0.1,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Terry Rozier,Miami Heat,17.5,2.75,NA,Orlando Magic,Player Points - Terry Rozier (MIA),Terry Rozier 18+,NA,NA,NA,NA,NA,0.36,NA,63,0.76,38,0.66,0.2,0.24,0.34,0.4,NA,0.29,NA,-0.16,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Terry Rozier,Miami Heat,17.5,2.75,1.36,Orlando Magic,NA,NA,NA,NA,NA,NA,2024-02-07,0.36,0.74,63,0.76,38,0.66,0.2,0.24,0.34,0.4,-0.5,0.29,-0.39,-0.16,0.06,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player points,Terry Rozier,Miami Heat,17.5,2.6,NA,Orlando Magic,NA,NA,NA,NA,NA,NA,NA,0.38,NA,63,0.76,38,0.66,0.2,0.24,0.34,0.38,NA,0.27,NA,-0.18,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Tyler Herro,Miami Heat,19.5,2.4,NA,Orlando Magic,NA,NA,NA,NA,NA,NA,NA,0.42,NA,67,0.52,30,0.57,0.1,0.48,0.43,0.11,NA,0.15,NA,-0.32,NA,Sportsbet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Tyler Herro,Miami Heat,19.5,2.38,NA,Orlando Magic,Player Points - Tyler Herro (MIA),Tyler Herro 20+,NA,NA,NA,NA,NA,0.42,NA,67,0.52,30,0.57,0.1,0.48,0.43,0.1,NA,0.15,NA,-0.32,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Tyler Herro,Miami Heat,19.5,2.35,1.5,Orlando Magic,NA,NA,NA,NA,NA,NA,2024-02-07,0.43,0.67,67,0.52,30,0.57,0.1,0.48,0.43,0.1,-0.19,0.14,-0.23,-0.33,0.23,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Tyler Herro,Miami Heat,19.5,2.3,NA,Orlando Magic,NA,NA,1763346,51947369,40,NA,NA,0.43,NA,67,0.52,30,0.57,0.1,0.48,0.43,0.09,NA,0.13,NA,-0.33,NA,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Tyler Herro,Miami Heat,19.5,2.3,NA,Orlando Magic,NA,NA,NA,NA,NA,NA,NA,0.43,NA,67,0.52,30,0.57,0.1,0.48,0.43,0.09,NA,0.13,NA,-0.33,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player points,Tyler Herro,Miami Heat,19.5,2.25,NA,Orlando Magic,NA,NA,NA,NA,NA,NA,NA,0.44,NA,67,0.52,30,0.57,0.1,0.48,0.43,0.08,NA,0.12,NA,-0.34,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,17.5,3.4,NA,Houston Rockets,Player Points - Tyrese Haliburton (IND),Tyrese Haliburton 18+,NA,NA,NA,NA,NA,0.29,NA,56,0.62,38,0.68,0.3,0.38,0.32,0.33,NA,0.39,NA,0.01,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Tyrese Haliburton,Indiana Pacers,17.5,3.2,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.31,NA,56,0.62,38,0.68,0.3,0.38,0.32,0.31,NA,0.37,NA,-0.01,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,14.5,2.1,NA,Houston Rockets,Player Points - Tyrese Haliburton (IND),Tyrese Haliburton 15+,NA,NA,NA,NA,NA,0.48,NA,56,0.84,38,0.82,0.6,0.16,0.18,0.36,NA,0.34,NA,0.12,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,14.5,2.1,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.48,NA,56,0.84,38,0.82,0.6,0.16,0.18,0.36,NA,0.34,NA,0.12,NA,TAB,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,14.5,2.05,NA,Houston Rockets,NA,NA,1763344,51952696,27,NA,NA,0.49,NA,56,0.84,38,0.82,0.6,0.16,0.18,0.35,NA,0.33,NA,0.11,NA,Pointsbet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,14.5,2.05,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.49,NA,56,0.84,38,0.82,0.6,0.16,0.18,0.35,NA,0.33,NA,0.11,NA,Sportsbet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,14.5,2.02,1.74,Houston Rockets,NA,NA,NA,NA,NA,NA,2024-02-07,0.5,0.57,56,0.84,38,0.82,0.6,0.16,0.18,0.34,-0.41,0.32,-0.39,0.1,-0.17,Unibet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Tyrese Haliburton,Indiana Pacers,14.5,2,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.5,NA,56,0.84,38,0.82,0.6,0.16,0.18,0.34,NA,0.32,NA,0.1,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Tyrese Haliburton,Indiana Pacers,7.5,1.1,NA,Houston Rockets,Player Points - Tyrese Haliburton (IND),Tyrese Haliburton 8+,NA,NA,NA,NA,NA,0.91,NA,56,0.98,38,0.97,0.9,0.02,0.03,0.07,NA,0.06,NA,-0.01,NA,BetRight,0.020000000000000018
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Tyrese Haliburton,Indiana Pacers,7.5,1.08,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.93,NA,56,0.98,38,0.97,0.9,0.02,0.03,0.06,NA,0.05,NA,-0.03,NA,BlueBet,0.020000000000000018
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Chet Holmgren,Oklahoma City Thunder,29.5,11.5,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,50,0.06,0,NA,0.94,NA,NA,-0.03,NA,-0.09,NA,Sportsbet,0.020000000000000004
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Chet Holmgren,Oklahoma City Thunder,29.5,11,NA,Utah Jazz,NA,NA,1763400,51963297,54,NA,NA,0.09,NA,NA,NA,50,0.06,0,NA,0.94,NA,NA,-0.03,NA,-0.09,NA,Pointsbet,0.020000000000000004
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,Chet Holmgren,Oklahoma City Thunder,29.5,8.75,NA,Utah Jazz,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,50,0.06,0,NA,0.94,NA,NA,-0.05,NA,-0.11,NA,Neds,0.020000000000000004
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,34.5,9.5,NA,Memphis Grizzlies,Player Points - Donte DiVincenzo (NY),Donte DiVincenzo 35+,NA,NA,NA,NA,NA,0.11,NA,69,0,50,0.02,0,1,0.98,-0.11,NA,-0.09,NA,-0.11,NA,BetRight,0.020000000000000004
